	er-cv	erytrocyty	hemoglobin	ast	ssn	smoker	relationship	leukocyty	alp	etytr	alt	hbver	indicator	hematokrit	name	weight	trombocyty
158	47.06217	7.00856	4.27171	51.84221	265-61-9217	no	married	7.86641	32.47243	5.88416	19.04969	6.00074	1.00000	6.17894	Sara Blackburn	93.26748	5.96884
159	61.94507	6.01344	3.40060	41.09633	099-20-3659	no	widowed	4.01680	11.16376	8.01564	14.52817	5.80805	0.00000		Rebecca Fitzgerald	-15.90291	4.01779
160	39.59903	6.21081	5.39192	42.98627	519-78-9886	yes	married	5.22515	79.27758	5.15177	11.83646	5.03847	1.00000	5.48572	Chad Santos	118.99357	6.11234
161	87.20547	6.22049	4.27023	45.67994	049-19-3695	no	divoced	6.70646	42.19171	7.31985	13.55923	3.60277	1.00000	5.65379	Donald Peters	69.41618	3.34700
162	61.40822	7.20704	2.72157	49.10969	357-34-3841	yes	divoced	5.75144	19.35265	4.68317	16.81854	5.65920	0.00000	6.90261	Mrs. Lauren Oneill DDS	58.02258	5.39562
163	43.61723	6.66892	5.00261	57.50402	817-89-4247	no	married	5.99960	53.69616	6.76169	17.26301	6.97584	1.00000	5.80638	Hailey Kemp	56.85495	6.35884
164	27.72879	5.08874		60.93476	502-80-9791	no	divoced	5.67387	17.66446	6.80581	10.95706	7.35323	0.00000	7.10828	Eric Duran	93.25457	7.20590
165	24.41315	5.02517	4.90385	42.16308	237-51-2591	no	single	6.26418	57.02566	6.44301	11.60336	7.17190	0.00000	4.93015	Mark Reid	38.34223	4.57784
166	40.71456	5.64696	3.93211	48.46948	418-92-9183	N	single	6.80618	20.85749	7.52945	9.62628	6.51632	0.00000	5.34273	Kevin Moss	88.25566	3.84960
167	56.10677	4.98438	2.04479	48.28043	652-08-2857	no	single	5.45669	35.85602	4.88814	13.70876	2.28426	1.00000	5.67125	Jenny Thomas	82.04382	5.28734
168	39.89019	5.71771	7.11623	32.88742	841-72-2269	no	widowed	4.77816	81.44710	8.63405	13.20956	8.32189	1.00000	5.54782	Brent Miller	117.26676	3.35354
169	46.54874	4.01927	4.06808	42.78262	030-87-5117	yes	single	6.27000	25.27356	6.52781	10.43388	7.27157	0.00000	4.03812	Kenneth Thompson	76.32599	3.56493
170	38.78621	5.99411	3.81520	50.71000	258-29-8727	yes	nop	4.03405	14.85149	6.65053	9.53384	4.03827	1.00000	5.37886	Frank Mckenzie	43.35393	5.41839
171	50.13825	6.23569	3.13984	3.82114	185-38-3359	no	divoced	4.61690	4.45952	8.45939	8.64269	5.36536	1.00000	6.30363	Sandra Tapia	133.46160	4.08630
172	39.25422	5.34922	3.77783	27.61708	699-47-7257	yes	nop	6.45262	18.54677	7.31786	13.04269	3.05151	1.00000	4.38892	Courtney Garcia	79.32824	3.18138
173	54.18586	6.19284	5.78309	47.17075	834-41-2614	yes	divoced	6.73194	80.98241	8.81871	16.45296	8.00462	0.00000	5.16246	Allen Harris	45.49633	7.52771
174	23.45592	5.37735	6.64206	43.14590	020-26-5442	no	divoced	6.80014	91.98779	7.59327	8.33203	7.50539	1.00000	7.34885	Robert Jordan	54.62004	4.13598
175	44.06436	6.45172	5.87718	56.07031	738-05-4189	no	divoced	4.78292	87.89856	6.42082	14.38717	5.67560	1.00000	5.19666	Adam Lopez	25.22698	5.79001
176	49.95174	5.44109	5.04200	35.11653	279-28-1210	no	widowed	4.45383	60.76478	6.41939	4.73048	4.58489	1.00000	5.05142	Clifford Harvey	37.21754	3.81581
177	22.93005	5.84108	2.62988	53.35790	008-54-2210	no	married	6.30048	16.34863	3.46783	15.48490	2.76930	1.00000	5.01851	Joshua Cruz	31.05038	7.82708
178	35.93730	5.05010	3.32128	41.61735	555-27-8892	Y	single	3.87026	7.36037	5.11321	9.73782	4.46725	1.00000	6.31408	Nancy Davis	9.41930	5.75559
179	49.19857	4.20523	6.59306	52.05667	211-85-1353	no	separated	5.88628	82.92122	6.74293	8.92461	6.27702	1.00000	6.52193	Mark Aguilar	97.26100	4.71926
180	19.69177	5.82661	4.72139	51.57573	180-46-4061	yes	married	5.76994	48.43332	7.22166	14.43664	7.81825	0.00000	7.32392	Michelle Jensen	90.74862	7.36996
181	43.16683	4.72564	4.33608	42.94610	581-92-3412	yes	divoced	4.61651	34.41975	4.35858	12.47036	6.15504	0.00000	4.47157	Barry Baxter	60.81802	6.42349
182	44.16764	5.63751	5.08745	51.94601	171-78-9112	N	single	6.41252	63.70863	6.10209	7.41471	8.61869	1.00000	6.52510	Nicholas Mckenzie	11.69392	5.70619
183	60.14417	5.58758	6.42896	48.47882	036-90-4665	no	widowed	4.21994	82.12926	5.20306	13.02781	6.71809	1.00000	7.08699	Rebecca Ellis	111.07691	4.87813
184	66.00503	5.18906	4.95633	34.44499	610-48-0487	no	divoced	5.60563	62.47887	7.95791	9.07468	7.42600	0.00000	6.23383	Robert Butler	146.33487	7.53753
185	46.98607	5.96426	3.42849	58.98795	725-31-2106	no	divoced	4.24161	14.01964	7.35325	11.90342	5.46164	0.00000	6.06016	Amy Gonzalez	89.07593	5.20339
186	57.83306	5.12562	5.27018	46.26454	453-33-8202	Y	divoced	3.71608	70.99932	7.46548	14.60593	6.13057	1.00000	3.57563	Isabella Vasquez	29.68716	4.43521
187	60.28716	5.52164	3.95488	58.52212	773-91-5441	no	divoced	5.35893	21.08441	6.22990	14.36268	3.08073	1.00000	6.23477	Nicole Wilson	75.26326	4.67423
188	63.66471	4.52157	7.50092	53.25680	296-91-4970	N	married	6.46224	63.07816	6.97443	10.81929	7.02960	1.00000	6.14816	Tyler Wolfe	65.64932	3.23416
189	58.25506	6.85176	5.88526	51.70404	111-72-6943	no	married	5.82024	84.64159	5.15638	15.38546	6.73413	1.00000	6.26816	Derek Moreno	95.39841	5.56737
190	76.80828	6.11032	4.12537	59.36749	159-58-2085	Y	nop	4.93482	30.70023	6.76268	16.90098	4.51076	1.00000	4.37870	Mr. Douglas Romero	103.08082	4.97929
191	51.72276	6.25586	7.41955	52.28536	450-91-1964	Y	nop	8.26028	60.08354	7.98330	14.24041	7.07728	1.00000	5.98071	Todd Watson	113.29608	3.38887
192	57.00961	4.74336	5.21268	27.16144	005-28-4710	N	separated	6.52579	67.69130	6.67222	10.58623	6.75501	1.00000	4.57534	Julian Jordan	128.83503	6.15483
193	44.77792	5.41233	5.39026	48.82689	304-51-7843	no	divoced	8.09633	78.74431	8.66620	6.91713	4.02348	1.00000	5.18403	Monica Jackson	60.90876	2.40161
194	78.15062	3.94536	4.82600	68.78719	446-67-4615	Y	married	7.20549	56.77227	5.03504	13.36805	6.87861	1.00000	4.73736	Meredith Hughes	70.78597	6.59969
195	44.08552	6.60462	1.21769	52.58455	515-62-0432	yes	single	5.59808	59.72776	3.46948	11.57482	1.74779	1.00000	6.19438	Kyle Blevins	61.09150	7.51869
196	50.13360	5.25002	5.34397	53.55364	446-67-4615	Y	separated	4.73998	73.89891	6.53442	16.98801	5.81978	1.00000	6.21448	Meredith Hughes	31.38127	6.33509
197	41.59202	5.46981	6.42005	54.96291	057-88-1534	no	divoced	6.09310	89.62497	6.23803	6.87139	6.54994	1.00000	6.15055	Nicholas Thompson MD	40.26430	4.98283
198	53.41008	4.46730	5.86585	54.37991	453-36-6686	no	separated	6.91062	87.30836	5.08215	11.51382	8.10234	1.00000	5.75429	Jacob Jones	33.77731	5.02790
199	32.97223	4.64884	3.72431	58.14618	544-43-1278	yes	widowed	5.80476	16.26812	6.02060	14.03978	3.26356	1.00000	7.37090	Taylor Martin	70.71961	4.61572
200	48.18751	6.60512	6.44001	56.33149	559-58-6444	Y	divoced	6.53898	94.14232	7.13074	12.20892	6.49603	1.00000	5.32292	James Moore	96.29736	4.72412
201	52.52200	5.18822	5.52155	47.80034	038-90-2769	no	divoced	5.57718	84.55732	6.07432	10.03890	6.95644	0.00000	4.15049	Mr. Paul Mcintyre	73.64104	6.80336
202	32.87720	5.65376	4.32869	48.62371	217-44-8669	yes	married	5.43399	28.33240	9.96782	10.87575	7.89071	0.00000	5.71217	Elizabeth Burnett	51.90305	8.06635
203	51.87099	7.56284	5.74743	57.00832	135-73-5695	no	married	5.97363	84.18325	4.95061	21.47234	6.50568	0.00000	5.82575	Mitchell Allen	14.97032	6.05686
204	49.97695	5.96655	5.80990	49.33165	661-63-0647	no	separated	3.31461	88.86378	6.71811	9.01078	6.94785	1.00000	6.76748	Gregory Friedman	120.47821	5.66735
205	74.47743	3.18114	3.71414	66.47822	088-13-6736	no	widowed	7.20124	18.79295	6.29169	5.92422	4.02145	1.00000	5.09086	Michael Rodgers	83.00637	5.05552
206	55.61314	6.83264	5.00517	50.59785	110-16-7995	no	nop	2.80203	61.42390	6.12265	18.92059	3.68413	1.00000	5.21990	Dr. Diana Glass MD	46.27247	4.44302
207	23.38482	4.25528	7.20956	45.10239	080-39-6313	no	married	5.09034	74.90452	4.86213	9.05590	6.78462	1.00000	3.62708	Michael Ingram	95.96948	3.82855
208	42.86242	4.94325	4.55987	47.00985	753-70-9225	no	married	4.46622	40.28039	7.28125	6.89603	4.89255	1.00000	7.08631	Steve Carroll	14.01559	4.19181
209	46.93924	3.98854	7.19578	32.83640	748-61-0650	N	divoced	5.26927	75.86098	5.37797	10.09185	6.00352	1.00000	6.58292	Anthony Duarte	36.86803	3.94513
210	32.78719	5.68416	3.94627	81.26852	544-08-2015	Y	divoced	5.21126	21.65002	4.50277	4.20992	6.78075	1.00000	3.91208	Brittany Nguyen	75.31315	7.67204
211	49.61165	6.91988	3.96130	47.63531	748-61-0650	no	divoced	6.22045	31.73372	9.14553	15.25240	9.05602	0.00000	5.40175	Anthony Duarte	69.59403	8.85255
212	42.00775	6.98286	5.72088	59.80427	512-44-3562	no	single	4.69435	80.53264	5.74700	10.08011	7.17590	0.00000	5.57625	Dr. Jared Hopkins IV	-14.01380	5.56031
213	58.00420	5.23287	5.71493	61.99772	303-94-9736	no	divoced	6.28932	90.79177	8.98094	13.07245	3.43809	1.00000	4.34918	Michelle Garrett	50.86855	2.41120
214	45.66928	7.00176	5.33120	37.05139	406-11-6039	yes	widowed	6.38855	67.71648	6.76973	17.57557	6.76465	0.00000	4.83227	Alejandra Wolfe	78.72156	4.97227
215	32.95617	5.27729	3.72104	48.21675	273-44-4615	Y	divoced	6.95939	17.39791	6.72671	5.26154	7.76098	0.00000	4.96365	Jean Sawyer	107.51804	2.49523
216	65.47233	6.73895	4.05685	43.48519	550-45-8549	Y	nop	5.12258	24.85072	6.51776	14.52768	7.86711	0.00000	5.27641	Wendy Day	139.39419	2.80515
217	50.77084	5.18610	6.70369	66.60422	404-14-4045	yes	married	6.46040	85.78273	4.49469	17.63717	5.50895	1.00000	6.41225	Christina Robinson	114.64514	4.97825
218	44.05474	4.43223	3.73086	57.69956	204-91-3927	no	single	4.09206	24.88672	7.27576	10.35074	4.50021	1.00000	5.55541	Katherine Smith	46.55308	4.41916
219	44.18098	6.99489	5.90285	40.44668	302-37-3546	no	separated	4.57620	84.82410	5.66545	16.64276	8.39437	1.00000	4.80780	Jennifer Robinson	25.29610	4.78787
220	43.78367	4.64165	6.91137	66.02126	527-68-1149	Y	separated	6.44204	85.06704	8.09516	16.56094	6.48432	1.00000	5.83235	Victoria Brown	40.92312	4.20618
221	20.58761	6.52407	8.58728	49.18869	684-67-0299	yes	separated	3.71951	15.85307	7.71826	15.96011	6.99553	1.00000	8.10263	James Phillips	115.97294	2.12841
222	51.88543	4.86483	4.21598	47.95413	173-05-3786	yes	divoced	4.53372	25.40996	7.54519	8.44582	7.08225	0.00000	4.93737	Brian Nguyen	116.05983	7.57393
223	41.95308	6.10159	3.78417	66.38933	433-24-1825	no	separated	3.57179	22.32975	7.08223	8.77484	7.55687	0.00000	5.79416	Brandon Clements	45.36258	2.62814
224	20.06314	6.24547	2.60124	38.90192	665-85-6543	no	divoced	4.42000	19.06278	4.76418	14.55708	0.66088	1.00000	6.41622	Robert Shelton	51.84115	3.50065
225	36.97376	5.18268	5.21386	45.33647	876-99-1354	no	divoced	5.40946	63.52949	8.01957	10.12114	7.43301	0.00000	6.49881	Timothy Marshall	94.87525	6.67431
226	46.20681	4.63743	7.78896	36.57324	219-77-2616	yes	divoced	5.18169	50.79316	7.65114	6.23814	6.30727	1.00000	4.46226	Charles Cooper	86.93605	3.24533
227	53.02803	6.08901	6.28139	52.31538	364-99-8174	no	single	6.85431	88.38655	9.00677	14.60478	5.16618	1.00000	5.74045	Luke Wilkins	9.21340	3.41607
228	40.39057	4.61899	5.01483	45.96657	609-54-3274	yes	widowed	5.33148	64.48311	5.27233	12.99089	8.68222	0.00000	5.25381	John Hudson	74.41019	3.15509
229	57.36445	5.08640	4.35137	44.38821	699-29-4142	no	single	4.51296	38.76720	6.68405	9.14429	3.48520	1.00000	5.68317	Darren Carroll	130.44640	2.91271
230	47.60272	7.44299	5.02210	55.66920	693-66-2630	no	divoced	6.34889	56.44763		20.81523	4.47736	1.00000	5.58032	James Nichols	59.24462	2.97798
231	34.12182	6.42062	6.89761	43.07255	803-15-9980	Y	widowed	4.17691	83.26502	7.12242	7.34622	7.97281	1.00000	4.46099	Patricia White	35.34459	3.84811
232	34.06738	5.46615	7.35830	48.72720	152-05-1990	no	nop	6.13748	67.09470	7.58702	10.05224	6.07790	1.00000	5.68642	Philip Phillips	50.70292	3.80677
233	43.51684	4.77954	7.45240	68.71018	890-44-4010	no	divoced	3.58699	65.43437	8.59546	13.14554	6.80815	1.00000	6.97957	Peter Cooke	8.54022	3.37938
234	26.58059	4.51479	3.44964	44.18831	813-22-8774	yes	divoced	6.85427	14.55438	5.66236	8.67718	4.33416	1.00000	7.09034	Michael Jimenez	76.44516	5.36579
235	42.17490	4.38015	7.06634	56.83840	071-82-6455	no	divoced	6.32615	83.14352	7.10079	11.03674	6.89141	1.00000	7.28417	Deborah George	13.12074	4.11718
236	43.77749	5.94192	2.44246	44.09176	887-85-8882	Y	widowed	5.78636	19.58508	7.60544		6.15023	0.00000	5.29325	Terry Morales	110.18049	3.05052
237	38.95505	5.39793	4.64140	69.08889	516-92-6581	yes	married	5.76734	40.48109	9.03172	14.54328	6.44241	0.00000	4.01307	Robert Schneider	39.89483	6.80739
238	72.56114	4.31029	6.14418	44.60409	408-37-9916	yes	widowed	7.11451	87.85969	7.15323	10.82547	7.99493	1.00000	5.82219	Heather Brown	98.38673	4.57061
239	58.82277	6.14319	3.97517	51.03754	392-47-9645	Y	single	4.77086	25.91618	5.85466	11.62187	3.57853	1.00000	5.16220	Laura Ellis	25.91055	4.47284
240	42.33353	5.19607	8.31021	46.32986	271-63-6242	no	single	5.68158	28.87365	6.43840	12.21335	6.79459	1.00000	5.41220	Anna Wright	50.72237	2.46015
241	40.35187	5.48089	4.47087	56.03749	073-19-5879	yes	single	5.88920	41.60816	7.69620	10.63219	6.90813	0.00000	5.35424	Johnny Mitchell	123.76301	6.61031
242	60.53613	5.59824	4.58624	48.12055	665-85-6543	no	nop	5.17767	45.90156	7.56261	11.16072	3.61925	1.00000	5.20224	Robert Shelton	93.72595	2.62163
243	26.53701	6.48298	4.41217	30.80819	790-78-7260	no	divoced	5.78885	36.22019	7.13711	10.86779	6.75288	0.00000	4.30352	Krystal Hunter	71.48480	4.09345
244	47.87607	6.77968	4.45716	39.54077	388-33-6354	no	divoced	5.00681	39.56936	7.60262	19.44044	3.39641	1.00000	5.93374	Richard Lee	61.35101	2.27740
245	46.16138	4.67637	3.31929	51.87006	482-22-2763	no	married	5.09708	7.33679	6.28855	8.81903	3.74410	1.00000	6.55078	Monica Martinez	77.66031	3.55121
246	37.59956	7.31851	6.09340	52.84236	141-15-6330	no	single	6.59867	82.91207	5.13950	14.52592	6.54238	1.00000	5.87944	Tina Martinez	120.19639	5.35402
247	20.03340	4.85764	7.33079	65.61536	721-64-6014	Y	divoced	6.23316	73.22023	6.03282	9.14313	6.16095	1.00000	3.98015	Paige Garner	60.03686	4.02770
248	53.63226	4.72903	5.33878	71.27421	443-94-5434	Y	nop	4.17524	76.72849	5.20644	9.90032	6.30862	1.00000	5.46344	Donna Hill	133.83046	6.05981
249	43.70713	5.51744	5.99720	72.15581	482-54-8696	Y	married	6.58408	83.64390	6.91398	6.49342	8.35047	1.00000	4.44380	Robert Hood	53.35864	4.87051
250	48.91283	3.52849	7.55101	51.28736	415-94-2164	no	nop	5.39692	63.64357	7.75950	13.44826	7.40130	1.00000	4.75165	Matthew Jones	132.30538	3.19650
251	29.22844	5.63922	1.92368	42.35542	856-12-8378	no	married	6.22256	38.51951	4.56832	13.69409	2.83799	1.00000	7.96968	Roberto Duffy	65.73285	6.32448
252	54.51368	3.58643	3.54495	41.77253	559-42-7447	Y	widowed	4.65649	9.81165	7.55255	9.23429	5.98105	0.00000	5.06409	Marissa Goodman	50.41029	4.33880
253	57.39309	4.25977	4.20487	61.30792	522-91-1159	N	married	4.37733	29.29436	7.31832	5.43269	6.10019	0.00000	5.54296	Nicholas Pratt	53.59690	4.77162
254	29.36213	5.64297	6.77375	41.34791	278-66-9690	no	married	5.33978	78.66905	5.49773	9.42739	5.91868	1.00000	6.27071	Pamela Lane	1.79127	4.64569
255	51.36704	5.80420	6.22144	71.92516	575-05-0504	Y	divoced	5.04827	91.73026	7.20393	14.59951	7.17496	1.00000	6.28744	Grant Larson	71.51034	4.98918
256	70.03675	7.26006	3.99962	60.41176	504-94-9591	Y	divoced	6.60244	24.23054	5.19832	21.42876	6.46861	1.00000	5.64667	Luis Cummings	139.63611	4.41559
257	27.29792	4.84550	7.21676	49.58429	310-13-3401	Y	widowed	5.32848	70.63280	9.11133	5.63629	6.87856	1.00000	5.68124	Emily Miller	65.56631	3.62167
258	72.65757	7.41412	7.26138	49.61863	659-06-5611	yes	single	7.06877	70.79177	8.39036	15.94814	5.75178	0.00000	3.95041	Jared Tucker	106.66274	6.09691
259	51.74154	5.49826	4.42761	50.68454	733-81-6910	yes	divoced	3.43421	40.47560	6.69441	11.88212	6.85055	0.00000	6.08026	Preston Bass	27.13757	4.32585
260	49.80339	6.46880	7.67431	66.62960	475-85-6143	yes	divoced	5.41819	58.24481	7.23877	15.46565	6.90720	1.00000	4.00242	Kaitlyn Vasquez	69.00834	3.32228
261	42.66865	4.62407	5.68800	51.04446	524-03-0176	yes	single	4.85354	86.84193	6.12289	8.98587	6.41665	0.00000	4.78605	Brian Lewis	102.55318	6.40454
262	65.15242	5.47313	2.74314	52.38162	693-08-9611	yes	married	4.72895	11.35796	5.18771	12.76035	2.49235	1.00000	5.88127	Bryan Williams	16.93384	4.72016
263	38.56681	3.65090	5.63177	53.27943	844-31-0670	no	divoced	4.17225	84.91461	4.90454	8.19769	6.29515	1.00000	7.20275	Jennifer Anderson	78.29114	5.89902
264	45.84454	5.02894	4.30090	61.64317	620-96-9307	no	single	4.96006	32.92010	5.56839	11.44338	4.65010	1.00000	5.83280	Teresa Collins	125.90362	4.07821
265	57.62225	5.07172	3.67085	55.45604	826-52-0533	no	married	6.38655	12.84353	6.16559	12.26081	4.74176	1.00000	5.29151	Angela Zimmerman	44.07808	4.35260
266	34.88321	4.52420	4.51211	48.78046	791-19-1248	Y	single	5.70419	37.92594	6.43515	9.48187	4.04707	1.00000	5.77654	Kelsey Thomas	43.26944	3.89651
267	61.83152	4.60635	5.79506	49.62646	228-56-5783	no	married	5.79003	81.83553	4.93893	8.70433	6.87579	1.00000	7.55141	Kelly Ramirez	57.36865	5.44591
268	62.97658	6.86633	5.31106	60.00562	746-46-2118	Y	nop	4.04767	75.58218	9.23017	12.52740	2.89051	1.00000	6.75043	Bradley Wilson	70.15985	1.82156
269	55.85854	4.68360	3.80796	37.38486	287-99-1649	no	married	5.02816	20.56691	8.35696	9.38642	6.98546	0.00000	6.56370	Robert Franklin	46.09920	7.40023
270	34.19727	4.23708	4.51097	48.83513	049-06-4220	no	married	6.89658	47.46343	5.93900	13.91327	7.39896	0.00000	4.25746	Heather Malone	85.27311	6.82708
271	50.93752	4.06207	7.26833	67.71980	846-22-0488	no	widowed	4.21398	69.85965	7.83034	8.27791	7.88663	0.00000	4.31519	Devin Ramirez	76.79157	7.56714
272	56.05218	4.90201	2.45674	47.37896	032-65-4482	yes	married	5.53250	16.78577	5.33606	12.66275	2.93537	1.00000	6.84511	Michael Smith	46.86245	4.61957
273	37.84132	4.89936	4.60732	57.81853	194-04-9669	no	married	6.36074	49.02145	6.53666	10.11022	4.66319	1.00000	3.42679	Marc Horton	82.56973	4.63898
274	29.09295	5.50298	5.65506	42.73308	336-03-0095	no	divoced	4.06951	80.95455	4.12242	12.04049	6.17242	0.00000	7.14458	Erik Fox	-29.25693	5.41554
275	56.27443	4.23698	5.31986	58.70928	390-20-3393	Y	married	5.04336	67.83757	7.40746	9.15529	5.54702	0.00000	5.78567	Thomas Newman	49.51257	6.28176
276	30.27421	3.96019	5.40557	35.72843	438-49-8005	N	single	5.29804	73.21160	6.02392	1.76776	8.15793	1.00000	5.75835	Mary Sanders	91.54818	5.53418
277	57.66915	4.81902	2.84336	44.79921	527-97-1442	Y	single	5.68521	16.49847	5.63160	11.71649	3.91499	1.00000	6.59431	Bryan Moreno	2.41518	6.90785
278	58.12144	4.73515	2.65014	63.91073	078-87-0358	Y	married	6.17429	10.51358	5.41912	15.28436	3.64165	1.00000	5.70529	Robin Ellis	80.10908	6.93878
279	59.05908	6.82624	4.01307	54.65148	086-51-1955	Y	married	5.52514	17.52788	6.71400	17.72083	4.38755	1.00000	5.81371	Christopher Kim	57.70492	4.49905
280	33.32471	7.68048	8.15996	43.91216	752-26-5885	no	widowed	6.44198	34.53209	7.68471	27.56966	6.30403	1.00000	7.65957	Douglas Waters	81.37830	2.83547
281	62.35392	4.19635	9.55585	40.16036	844-53-0676	no	separated	7.34132	13.70123	7.53918	14.97191	6.10030	1.00000	6.52510	Robin Ross	65.13882	1.40401
282	44.94902	6.41758	4.99978	41.55542	713-44-6189	Y	married	5.01186	58.33770	6.62466	17.64769	8.13208	0.00000	4.92769	Michelle Stanley	91.02265	2.85597
283	47.28193	6.34670	3.20315	50.69991	767-60-5555	no	nop	7.00731	7.12483	5.94666	14.99060	2.41030	1.00000	4.34497	Sarah Robertson	60.56094	4.75525
284	51.29295	5.23654	6.36271	51.44338	425-35-1402	no	divoced	4.94495	92.05575	6.98539	5.80064	8.03432	1.00000	6.70043	Erica Cox	139.86913	4.37519
285	53.10957	5.05410	6.17234	58.63945	853-65-4673	yes	divoced	4.96651	90.99935	6.91085	14.94053	7.82173	1.00000	5.51216	Jill Walker	114.75773	4.59009
286	70.37704	6.54018	4.47337	43.41914	424-27-6538	Y	divoced	4.77134	38.48427	6.67409	13.03267	6.77045	0.00000	5.34993	Edward Jennings	110.57983	6.42957
287	73.72161	5.52346	6.00974	75.30298	224-23-3955	N	divoced	5.10386	83.70472	4.44231	12.14536	7.41680	0.00000	6.00048	Mark Lee	98.30186	6.30363
288	41.33069	5.27365	4.67599	48.80307	087-08-6814	no	separated	5.73298	44.40196	6.34074	15.90690	6.20217	0.00000	5.36174	Deanna Simmons	105.05715	6.67413
289	39.74622	3.98328	2.45956	45.08171	826-52-0533	no	widowed	5.80700	16.64539	5.83128	14.27893	7.40085	0.00000	5.67371	Angela Zimmerman	86.59362	7.79981
290	42.32535	6.91251	6.36197	67.91512	667-08-3778	no	widowed	5.17886	91.68265	5.10164	12.76402	5.46096	1.00000	5.25668	Allen West	91.78191	5.22427
291	56.69252	5.37331	2.80833	38.61994	100-35-7162	no	widowed	5.40412	14.85533	5.47971	11.11932	2.14944	1.00000	6.46027	Michelle Davis PhD	131.28260	4.27547
292	44.68294	5.12790	3.07891	69.59793	794-06-1943	no	separated	5.91506	16.17179	7.78028	17.97495	5.78835	0.00000	5.85470	Stephanie Garrett	132.32663	4.07316
293	31.88173	6.03260	6.02214	55.19342	079-58-7422	no	widowed	5.76008	90.59584	6.68205	13.03960	7.28205	1.00000	4.32007	Kari Reynolds	36.78633	4.99680
294	4.71901	6.15845	3.43580	80.45490	547-77-7664	no	divoced	6.10125	14.08131	3.98811	12.34891	5.37466	0.00000	4.46102	Latasha Good	10.84396	5.85065
295	61.00737	5.56838	4.24545	41.82730	197-43-7457	no	married	4.96760	27.80556	5.98491	12.46613	3.54240	1.00000	4.91514	Noah Robinson	47.02950	4.23854
296	44.29990	4.58991	5.97308	54.84047	519-33-3609	no	widowed	7.23869	87.18020	7.81120	13.33061	5.29091	1.00000	6.70726	Stephanie Anderson	113.27594	4.07039
297	42.72903	5.57247	5.17707	39.84820	242-92-8039	no	nop	4.94205	60.01443	6.87794	11.81870	5.36501	1.00000	5.33993	Paula Terry	93.04934	2.83484
298	56.14859	8.35595	5.05072	56.40742	433-98-9398	no	single	6.31222	63.17049	4.87802	35.32821	7.16013	0.00000	5.53925	Benjamin Ramirez	33.40422	7.27385
299	75.78020	5.83174	4.31503	60.83540	529-79-7264	no	single	4.47924	36.67290	5.29363	11.05520	6.40826	1.00000	5.50507	John Pineda	28.92431	7.18970
300	61.70147	6.49222	3.80047	45.39636	059-25-5014	yes	widowed	5.27193	21.12074	6.46016	14.58292	5.71839	0.00000	5.83986	Steven Lambert	-5.39510	6.08029
301	42.01186	4.97542	4.08502	31.84900	092-89-6854	no	divoced	6.56399	23.00123	7.53134	8.80920	5.78043	0.00000	5.02991	Christine Mills	36.15858	4.98592
